topic,term,beta
2,alices,1.0449742872919804e-45
3,alices,1.2546720108053388e-254
4,alices,4.0851723293671646e-268
5,alices,2.0982897966816288e-278
6,alices,8.114222864218013e-60
7,alices,3.917074949085605e-5
8,alices,2.1610333952917706e-5
9,alices,3.446825862843829e-34
10,alices,4.530016846627345e-269
1,kimani,1.3799521475792845e-21
2,kimani,3.7889995546530853e-47
3,kimani,3.314907695672962e-53
4,kimani,1.3043800866492734e-24
5,kimani,1.0089845321825589e-52
6,kimani,5.56397532278841e-57
7,kimani,4.926439562981126e-5
8,kimani,2.8531440209698727e-4
9,kimani,2.796800890687819e-136
10,kimani,2.9440137514373544e-268
1,purpose,1.757355043268518e-10
2,purpose,2.0775854600561497e-49
3,purpose,1.4136686547420934e-4
4,purpose,8.023835355764982e-4
5,purpose,1.0905263404271209e-4
6,purpose,2.5486493124387313e-4
7,purpose,2.0567515484079662e-4
8,purpose,1.8955401189711784e-9
9,purpose,4.214937779628384e-4
10,purpose,2.674613667479569e-37
1,survive,3.0242499400642435e-4
2,survive,3.400867971529075e-5
3,survive,8.899929156145718e-5
4,survive,2.0201361077975443e-4
5,survive,4.6033013664609555e-5
6,survive,9.987252030986935e-5
7,survive,2.9297090653897777e-5
8,survive,1.6589685806822524e-8
9,survive,4.553264255230654e-8
10,survive,3.2313093911193e-56
1,lacks,2.5507830979523856e-4
2,lacks,8.0037052485932e-46
3,lacks,3.932192026136133e-12
4,lacks,2.6292733801300776e-4
5,lacks,8.788146306752421e-30
6,lacks,3.735028192757928e-21
7,lacks,5.889553847780203e-5
8,lacks,0.0014091244061173972
9,lacks,2.359791478189902e-4
10,lacks,9.058315390853202e-36
1,mwimuto,9.641424044016267e-35
2,mwimuto,3.631598985073667e-240
3,mwimuto,3.8379119994613404e-232
4,mwimuto,1.9761214452582855e-278
5,mwimuto,4.985481909497313e-139
6,mwimuto,1.3668827651417617e-282
7,mwimuto,1.2380559757912892e-4
8,mwimuto,6.234699351482532e-37
9,mwimuto,4.477562985042993e-51
10,mwimuto,2.594798181723726e-280
1,sends,1.7058243391663476e-4
2,sends,1.9303996357223763e-49
3,sends,2.1399516198771695e-5
4,sends,3.932790839260308e-10
5,sends,2.283000717997092e-4
6,sends,1.751175149882115e-5
7,sends,3.695590441930055e-17
8,sends,8.70757772640909e-12
9,sends,1.453103687132584e-5
10,sends,7.93133452890194e-5
1,adds,2.3124459592773385e-5
2,adds,3.269055885747942e-62
3,adds,2.5228977744429015e-4
4,adds,2.406278180227995e-22
5,adds,6.930417726947495e-5
6,adds,1.282044123114197e-15
7,adds,1.3916652235313598e-5
8,adds,3.691253292740593e-5
9,adds,2.7198982841870108e-5
10,adds,6.304785701528795e-54
1,butter,1.998675156303124e-4
2,butter,3.2787226694233428e-52
3,butter,2.0779994235025582e-4
4,butter,1.1342590634540762e-68
5,butter,1.1593219230203045e-4
6,butter,9.256128477468026e-5
7,butter,1.857891168954022e-34
8,butter,4.344032869847817e-22
9,butter,8.202789836666684e-5
10,butter,9.770137482899292e-39
1,emerging,1.2510673412216432e-9
2,emerging,2.3246339367009295e-65
3,emerging,6.4114936848286355e-257
4,emerging,5.6340940969117455e-24
5,emerging,3.423824006191423e-108
6,emerging,9.394619807566183e-275
7,emerging,2.535112942341083e-6
8,emerging,9.854591875748566e-5
9,emerging,1.9708087658682557e-222
10,emerging,3.3713255080337553e-270
1,expressed,8.580799744242221e-5
2,expressed,1.5316518093339326e-167
3,expressed,3.464666741730652e-5
4,expressed,1.874979734120216e-21
5,expressed,2.7879589876482343e-262
6,expressed,1.042568111840531e-9
7,expressed,2.1618619967935934e-22
8,expressed,2.2095467284807813e-13
9,expressed,1.3599427590690304e-5
10,expressed,9.422565584983737e-260
1,hotels,7.921540286481803e-8
2,hotels,2.0820817337624712e-60
3,hotels,2.9153958931237364e-47
4,hotels,5.432528969710733e-29
5,hotels,2.460982646014096e-65
6,hotels,4.224866577869819e-5
7,hotels,4.173495848988568e-4
8,hotels,2.7761744635392693e-4
9,hotels,1.2526873276614223e-28
10,hotels,2.590118611122636e-264
1,manufacturer,5.613204383487953e-5
2,manufacturer,3.077704194688314e-61
3,manufacturer,5.614437754907143e-28
4,manufacturer,1.5845631795014775e-201
5,manufacturer,8.592055450076875e-5
6,manufacturer,3.7277440360547577e-10
7,manufacturer,1.829437282402763e-9
8,manufacturer,1.5375649929885274e-6
9,manufacturer,1.52185371997172e-259
10,manufacturer,1.436295208274133e-265
1,peanut,1.1931107206618212e-4
2,peanut,2.7910615008563686e-43
3,peanut,1.0344088238657694e-4
4,peanut,1.392116441430893e-19
5,peanut,2.9632333635464658e-260
6,peanut,3.5352144265956145e-5
7,peanut,5.838193784435727e-11
8,peanut,3.8261613909747143e-28
9,peanut,2.963253224817723e-5
10,peanut,2.3648445857703687e-221
1,popular,7.274037197510828e-5
2,popular,0.002539691120955977
3,popular,2.492592436854954e-4
4,popular,7.166988192926114e-4
5,popular,0.002288289214304595
6,popular,4.0224887555939437e-4
7,popular,6.7046232993154395e-18
8,popular,4.123086157046142e-4
9,popular,1.1317399073033735e-4
10,popular,3.4205777867324265e-9
1,roasting,2.8603021871552946e-5
2,roasting,7.86522909544403e-252
3,roasting,2.1211489293741698e-278
4,roasting,5.54204302191564e-277
5,roasting,5.277406702099389e-5
6,roasting,1.1577755695665325e-278
7,roasting,1.0063146243527928e-58
8,roasting,4.121802460734054e-25
9,roasting,4.8874581967811435e-288
10,roasting,7.319581288022326e-278
1,shopkeepers,4.985455579710858e-18
2,shopkeepers,1.2819377114385705e-89
3,shopkeepers,2.502874109753749e-279
4,shopkeepers,2.0204885583827085e-43
5,shopkeepers,9.624331761132528e-53
6,shopkeepers,2.287341318135323e-282
7,shopkeepers,5.653827143105129e-65
8,shopkeepers,1.40555179137106e-4
9,shopkeepers,3.394963088882498e-48
10,shopkeepers,5.678229888163635e-276
1,supermarkets,3.309557082453946e-4
2,supermarkets,4.273361110115348e-71
3,supermarkets,6.350849497947218e-262
4,supermarkets,1.5731849949428208e-263
5,supermarkets,3.7854170035625714e-264
6,supermarkets,2.3518016153334384e-91
7,supermarkets,3.1680111808361094e-5
8,supermarkets,1.2687230923988635e-6
9,supermarkets,1.9812378235589942e-41
10,supermarkets,3.283043203543316e-264
1,technology,4.946460816653876e-8
2,technology,3.8742736042961267e-45
3,technology,2.233134700374768e-29
4,technology,1.096597064338426e-38
5,technology,3.709468407870652e-5
6,technology,2.9533954941699833e-5
7,technology,2.523196353759345e-13
8,technology,7.076675565507576e-4
9,technology,3.1989058850746877e-12
10,technology,1.0173394631214682e-91
1,wanjira,2.8603021868604387e-5
2,wanjira,1.486258094509093e-268
3,wanjira,1.522980247527279e-271
4,wanjira,1.4013230008338954e-4
5,wanjira,1.3832082483680218e-69
6,wanjira,3.139753140948498e-274
7,wanjira,6.537911220597497e-5
8,wanjira,2.2507414948783526e-15
9,wanjira,1.5647396305935897e-278
10,wanjira,2.7275692470524925e-270
1,waste,1.1229239565231082e-4
2,waste,4.859823421158305e-72
3,waste,1.7890649703940377e-5
4,waste,6.063205982657547e-11
5,waste,8.548323088379734e-33
6,waste,1.1673268181061705e-5
7,waste,1.3718613356058647e-8
8,waste,8.390914095551316e-5
9,waste,4.254350852322713e-5
10,waste,6.343083530685727e-40
1,facility,2.0232055136959975e-18
2,facility,5.843937902548634e-58
3,facility,3.0109739111522504e-12
4,facility,7.392950626367006e-47
5,facility,8.57377500279979e-57
6,facility,0.002260678755944935
7,facility,2.1103922278135916e-16
8,facility,3.1782686576606003e-4
9,facility,7.07131330046597e-20
10,facility,1.332178558336486e-85
1,gathering,2.4696787151989866e-5
2,gathering,8.25365930078786e-51
3,gathering,1.1842609961852211e-4
4,gathering,2.2397224451892105e-7
5,gathering,1.0494498142520326e-49
6,gathering,3.387642911457704e-48
7,gathering,9.912948077202581e-23
8,gathering,1.3003200141485542e-5
9,gathering,1.478023267403827e-29
10,gathering,2.6404933751837866e-262
1,transports,1.8686941896082103e-10
2,transports,1.127634535594343e-38
3,transports,1.1362694219875058e-24
4,transports,7.474454969555087e-7
5,transports,9.090629281720583e-52
6,transports,1.2840115703093958e-11
7,transports,1.4124129761992615e-5
8,transports,2.147816907726534e-4
9,transports,4.844943537263355e-5
10,transports,4.017400118678096e-36
1,trip,8.846702857093439e-6
2,trip,1.482215302637829e-37
3,trip,9.75028874676764e-5
4,trip,2.6822129017886907e-4
5,trip,1.4134396244160712e-35
6,trip,1.24496513738135e-4
7,trip,7.855513492371205e-12
8,trip,1.3990659349991382e-4
9,trip,1.0290719322003574e-32
10,trip,1.7563445129535467e-236
1,failed,7.523189795535257e-5
2,failed,3.054962672280055e-182
3,failed,3.1467603428819217e-5
4,failed,2.179589863279962e-259
5,failed,2.378613956485539e-273
6,failed,1.1063775183192155e-5
7,failed,1.3910810024564208e-10
8,failed,4.0426789268219184e-5
9,failed,1.706419256540114e-8
10,failed,2.9237708717592273e-256
1,kayole,5.915401215391404e-4
2,kayole,5.496258606170276e-63
3,kayole,3.921748487460684e-62
4,kayole,7.171619689564569e-6
5,kayole,6.06973991695763e-41
6,kayole,3.705616028658961e-24
7,kayole,2.6461723399631225e-19
8,kayole,2.023269307392342e-4
9,kayole,2.7316769793902886e-64
10,kayole,3.9719271360009964e-97
1,melon,1.4300967440048434e-4
2,melon,1.7848405178250358e-14
3,melon,1.7323398563287286e-5
4,melon,4.762909349039097e-262
5,melon,1.1666325438795402e-272
6,melon,3.783673224496574e-152
7,melon,6.773823964554329e-13
8,melon,8.314919758527676e-26
9,melon,2.583400772176935e-9
10,melon,1.9574081334330018e-264
1,melons,1.2161784002851334e-4
2,melons,9.479025222507272e-210
3,melons,8.299046691835701e-35
4,melons,3.2478818797128395e-260
5,melons,9.046116590947278e-51
6,melons,3.6793038671000496e-5
7,melons,1.4429666007215788e-8
8,melons,1.1820688552849133e-19
9,melons,2.71989828418703e-5
10,melons,3.289658382754501e-246
1,nairobis,1.4410559871688667e-4
2,nairobis,1.2885121511200399e-51
3,nairobis,2.2510810175848345e-43
4,nairobis,2.9997612675982413e-25
5,nairobis,2.483385529060022e-47
6,nairobis,2.8884072454479845e-274
7,nairobis,3.644558651034614e-22
8,nairobis,4.981551668975093e-5
9,nairobis,1.338332649041604e-285
10,nairobis,1.219041321367241e-276
1,plenty,2.6501050775722576e-8
2,plenty,5.030068708785965e-43
3,plenty,1.2478176288642878e-4
4,plenty,4.748876686214322e-5
5,plenty,1.589586468506189e-4
6,plenty,4.8048400512377113e-5
7,plenty,4.852169897589737e-15
8,plenty,1.9596935651802479e-4
9,plenty,2.0206623793143198e-4
10,plenty,2.388852646861608e-213
1,contribution,4.746591618669436e-10
2,contribution,3.950883231841683e-39
3,contribution,1.7601084417295102e-39
4,contribution,3.972886560361899e-5
5,contribution,1.100043263561978e-17
6,contribution,9.581122709424062e-5
7,contribution,6.599715346496495e-5
8,contribution,7.763006673218971e-5
9,contribution,3.0462772228360616e-47
10,contribution,3.3157188966941284e-93
1,distributes,3.9227671062330554e-14
2,distributes,7.252593929984378e-42
3,distributes,7.689847879072112e-41
4,distributes,2.659394587455679e-39
5,distributes,1.7618465933380526e-4
6,distributes,3.3144717013181967e-44
7,distributes,5.147553968600011e-5
8,distributes,6.5643503763239e-5
9,distributes,1.3197181201875477e-4
10,distributes,7.996354365636077e-58
1,distributor,2.3794129111131643e-9
2,distributor,1.6452243984121719e-49
3,distributor,1.3878295721821723e-23
4,distributor,5.52286371923913e-20
5,distributor,0.0011242916439058513
6,distributor,1.852689345329542e-4
7,distributor,4.0972882250758035e-9
8,distributor,4.329149517975812e-5
9,distributor,4.200957399651902e-18
10,distributor,8.162280118097936e-5
1,meaning,9.462007477003828e-5
2,meaning,9.817305697935679e-182
3,meaning,2.7339623452901986e-5
4,meaning,3.621271277267807e-11
5,meaning,1.3564193784336187e-30
6,meaning,1.806566958611896e-5
7,meaning,1.730216167854263e-5
8,meaning,3.0100749587937012e-5
9,meaning,4.916255697754273e-102
10,meaning,4.985009726388646e-263
1,margin,9.364809764059041e-8
2,margin,6.011857396230793e-54
3,margin,5.138117541458477e-4
4,margin,6.106853048669922e-7
5,margin,8.575931507210833e-11
6,margin,1.1984824217509342e-4
7,margin,9.398557710998382e-4
8,margin,2.392608631407798e-4
9,margin,1.8329188409333422e-4
10,margin,9.42413518090243e-54
1,muthoni,1.0931906309973428e-12
2,muthoni,7.724812950156557e-57
3,muthoni,4.1725798699247887e-81
4,muthoni,2.463198028660183e-13
5,muthoni,4.1678261050329815e-108
6,muthoni,6.557777357515632e-53
7,muthoni,3.4451710183446146e-4
8,muthoni,3.0074252917262114e-4
9,muthoni,3.304142346710944e-53
10,muthoni,3.258850152693256e-266
1,retailer,3.366793913798687e-16
2,retailer,2.4397223525481132e-59
3,retailer,0.0012286839570007947
4,retailer,1.3304824999040852e-11
5,retailer,6.86121544132349e-5
6,retailer,3.393017698201973e-19
7,retailer,1.452920325820947e-20
8,retailer,9.209778891904161e-5
9,retailer,5.058983410483582e-22
10,retailer,4.264059968860807e-111
1,truck,2.897343545660664e-6
2,truck,5.112175154187518e-5
3,truck,3.76792774981272e-4
4,truck,9.724650762308195e-10
5,truck,4.545713727629915e-4
6,truck,1.1081422497117655e-4
7,truck,4.261988389086478e-12
8,truck,2.9806833321230255e-4
9,truck,1.101500611110571e-4
10,truck,2.919787732827242e-4
1,wholesalers,4.455574072245026e-23
2,wholesalers,2.4543221237939707e-5
3,wholesalers,2.367175938512831e-40
4,wholesalers,2.8438578045998156e-34
5,wholesalers,5.783820800510721e-4
6,wholesalers,5.105050891104439e-46
7,wholesalers,1.0145854627615419e-19
8,wholesalers,1.9070463051790748e-4
9,wholesalers,4.24825468789633e-22
10,wholesalers,6.600473329236094e-5
1,alleviate,1.8235220300331604e-5
2,alleviate,1.2848373535219324e-59
3,alleviate,4.1224303737102544e-5
4,alleviate,2.31046450433541e-81
5,alleviate,2.2157231818270183e-258
6,alleviate,1.344499593101776e-31
7,alleviate,1.0981258117131887e-4
8,alleviate,1.3182183623376055e-42
9,alleviate,1.641294752676223e-43
10,alleviate,4.3617450892317954e-231
1,avocados,2.2647912716710557e-16
2,avocados,8.4882059818179e-44
3,avocados,1.665588231850684e-263
4,avocados,9.850772238669605e-214
5,avocados,3.538209167904369e-5
6,avocados,7.020174117245924e-8
7,avocados,3.4359210903923347e-4
8,avocados,2.896762062193813e-19
9,avocados,1.0930262560928213e-7
10,avocados,3.651360878646239e-229
1,breed,8.331880373404733e-59
2,breed,6.075885690288575e-65
3,breed,1.0579780522295348e-261
4,breed,1.438251396222065e-43
5,breed,4.994369449523066e-281
6,breed,2.3491310348604862e-17
7,breed,3.714167927373713e-4
8,breed,5.5604054975633025e-36
9,breed,1.119182383563616e-30
10,breed,2.480881201369897e-272
1,ngutu,3.249492164691213e-272
2,ngutu,6.742709704351071e-61
3,ngutu,1.4410251115136663e-270
4,ngutu,1.876420701419374e-271
5,ngutu,7.3415959057755094e-287
6,ngutu,1.4631799387750378e-284
7,ngutu,1.6507413010550504e-4
8,ngutu,9.625983087454132e-258
9,ngutu,1.1120874923920045e-256
10,ngutu,1.5792084148839988e-278
1,upgraded,8.253463401238976e-20
2,upgraded,8.913938580917224e-273
3,upgraded,4.867311944338291e-31
4,upgraded,5.596972150613378e-261
5,upgraded,1.7591355673664547e-5
6,upgraded,5.150875340449485e-253
7,upgraded,5.502471003516838e-5
8,upgraded,3.315385561222636e-99
9,upgraded,7.425973615479585e-274
10,upgraded,3.596511811249047e-268
1,inflow,1.940926778666689e-270
2,inflow,5.023035963154645e-53
3,inflow,2.1482527208154376e-72
4,inflow,5.118932344222218e-207
5,inflow,1.2210953304257482e-280
6,inflow,1.0742923068454075e-278
7,inflow,5.502471003166682e-5
8,inflow,1.0259935663797659e-284
9,inflow,3.4616744376752826e-15
10,inflow,4.524707216924248e-272
1,sources,2.073422463316588e-4
2,sources,0.002689991476642257
3,sources,7.853910396969425e-12
4,sources,4.2382302845371286e-33
5,sources,8.07404873682887e-5
6,sources,5.0425417500289155e-5
7,sources,4.850139102449372e-12
8,sources,9.455683259011299e-5
9,sources,1.2395247499878413e-4
10,sources,5.766476644111999e-42
1,facilitate,1.01641890460258e-4
2,facilitate,8.67566001476872e-23
3,facilitate,1.0181443038087361e-25
4,facilitate,3.1459773127948866e-27
5,facilitate,3.831514790554308e-5
6,facilitate,3.2146572140346556e-31
7,facilitate,6.105438617740572e-5
8,facilitate,5.674471187047422e-10
9,facilitate,5.208625490939499e-5
10,facilitate,1.5567368105274608e-253
1,milking,3.607250712577556e-277
2,milking,8.676370245151406e-61
3,milking,8.22552984004004e-268
4,milking,9.142501602510895e-274
5,milking,2.21493358129932e-285
6,milking,5.6725318279147736e-282
7,milking,5.502471003516838e-5
8,milking,1.1870835335372699e-29
9,milking,1.1825809216746504e-241
10,milking,1.4246919251481518e-276
1,morning,3.1001256010924953e-4
2,morning,5.727738865161056e-48
3,morning,9.410994810357595e-4
4,morning,1.5487967362781007e-4
5,morning,0.0011625232725824908
6,morning,7.225733867122512e-5
7,morning,2.2344810900122952e-4
8,morning,4.140490295047811e-5
9,morning,4.988773829768918e-4
10,morning,3.1677573974507573e-4
1,news,9.852210815465493e-10
2,news,8.509220866643545e-238
3,news,1.937406724130625e-34
4,news,3.7795394233475946e-7
5,news,3.8185796084689255e-32
6,news,1.0511436957538781e-4
7,news,6.878080969957014e-5
8,news,1.1223376718084822e-9
9,news,9.031510847599387e-262
10,news,1.7894111500366123e-261
1,revival,3.738589062279447e-20
2,revival,8.858804998447496e-249
3,revival,3.0587274435759762e-53
4,revival,8.150381005714995e-211
5,revival,2.83680334997785e-161
6,revival,2.850665928068529e-57
7,revival,2.613673726670497e-4
8,revival,1.0497541832800124e-45
9,revival,8.628051366560709e-40
10,revival,3.1884043968092415e-273
1,engaging,7.410493892386928e-22
2,engaging,4.972237566508034e-227
3,engaging,1.865430572081571e-274
4,engaging,1.5047284130326714e-4
5,engaging,1.659788885868059e-237
6,engaging,1.1346377912110662e-36
7,engaging,1.3756177508791921e-5
8,engaging,1.5190877787822694e-5
9,engaging,1.6848584252241127e-261
10,engaging,2.824082491843474e-261
1,flows,3.8917192476274536e-266
2,flows,5.201814876809565e-196
3,flows,4.758023209350822e-67
4,flows,4.715811426942447e-5
5,flows,1.1487483452098355e-88
6,flows,1.4830272525865024e-67
7,flows,5.374818286855148e-5
8,flows,4.672565051478417e-253
9,flows,1.5052184498372592e-221
10,flows,1.6522012186222984e-145
1,salts,5.320901361155644e-22
2,salts,1.2852349224416994e-64
3,salts,2.7666080502883467e-281
4,salts,3.6570473552803967e-272
5,salts,2.3534768359676577e-87
6,salts,3.185190571322248e-263
7,salts,1.7883030761429712e-4
8,salts,1.2826235618489963e-37
9,salts,1.2325208864881595e-56
10,salts,5.1922903540167436e-229
1,gatangara,1.6053789371536372e-63
2,gatangara,4.181550514074871e-67
3,gatangara,4.768067150926384e-61
4,gatangara,3.2192423965161294e-50
