id,username,timestamp,link,tweet,retweets,likes
"1278833330729783297","JoeBiden","2020-07-03 05:00","https://twitter.com/JoeBiden/status/1278833330729783297","Wear a mask.pic.twitter.com/HBDMNA4ary",18191,92047
"1278809602763751424","JoeBiden","2020-07-03 03:25","https://twitter.com/JoeBiden/status/1278809602763751424","Let me be clear: There’s no victory to be celebrated when we’re still down nearly 15 million jobs and the pandemic is getting worse, not better.https://twitter.com/CNBCPolitics/status/1278742099450527745 …",10644,47486
"1278776708351451136","JoeBiden","2020-07-03 01:15","https://twitter.com/JoeBiden/status/1278776708351451136","This is a job Donald Trump is entirely unfit for.pic.twitter.com/7vipLgLCiU",15149,51443
"1278747263439794178","JoeBiden","2020-07-02 23:18","https://twitter.com/JoeBiden/status/1278747263439794178","“Mr. President, it's too much.”pic.twitter.com/WEebjiPKgj",44466,137553
"1278733658019500032","JoeBiden","2020-07-02 22:23","https://twitter.com/JoeBiden/status/1278733658019500032","This is a shameful move. Now is the time for employers to have empathy for families juggling work and caregiving. It's long past time for President Trump to show some leadership so we can get this virus under control.https://twitter.com/AmandaBecker/status/1278388133487357952 …",6357,23150
"1278717525497274368","JoeBiden","2020-07-02 21:19","https://twitter.com/JoeBiden/status/1278717525497274368","Tune in as I address the nation on the economic crisis and the latest jobs report:https://www.pscp.tv/w/ccyoHjFvUEVMQkJiT2xyS2R8MVlwS2tOUGJqZVZ4agpNTTFXSFOA1OiscWUrPLGi6k01uLOjHN8rbo7kJ2DN …",3702,13922
"1278498625069502465","JoeBiden","2020-07-02 06:50","https://twitter.com/JoeBiden/status/1278498625069502465","Mr. President, this pandemic isn't about you. It's about the health and well-being of the American people.pic.twitter.com/uxRijdtTmj",7488,34021
"1278482267396993024","JoeBiden","2020-07-02 05:45","https://twitter.com/JoeBiden/status/1278482267396993024","125 days.https://iwillvote.com/",16873,85993
"1278467168250839040","JoeBiden","2020-07-02 04:45","https://twitter.com/JoeBiden/status/1278467168250839040","I’ll read my daily briefings.",49344,412457
"1278455843965612037","JoeBiden","2020-07-02 04:00","https://twitter.com/JoeBiden/status/1278455843965612037","Small businesses are the backbone of communities across our nation, and we need to do so much more to help them. Donald Trump may have forgotten about them — but I never will.pic.twitter.com/RDYKzt1Qc1",2337,9110
"1278438227163009025","JoeBiden","2020-07-02 02:50","https://twitter.com/JoeBiden/status/1278438227163009025","If the reports are true, Donald Trump either read his briefings about the Russian bounties and did nothing — or he didn't read them at all. Either way, it's an unjustifiable dereliction of duty. The American people deserve answers.https://www.cbsnews.com/news/joe-biden-says-trump-not-cognitively-aware-russia-bounty-intelligence/ …",11803,51521
"1278415577875394562","JoeBiden","2020-07-02 01:20","https://twitter.com/JoeBiden/status/1278415577875394562","On day one, I’ll get right to work tackling COVID-19. I'll bring together our nation's top experts and leaders from both parties to chart a path forward. We are all in this together — and we've got to fight this together.pic.twitter.com/7An2MOGiiF",5325,23315
"1278371537654079488","JoeBiden","2020-07-01 22:25","https://twitter.com/JoeBiden/status/1278371537654079488","We need a clear message from the very top of our federal government that everyone needs to wear a mask in public. Period. It’s not just about you — it’s about your family, your neighbors, your colleagues. It’s about keeping other people safe.",20211,105573
"1278333789060513792","JoeBiden","2020-07-01 19:55","https://twitter.com/JoeBiden/status/1278333789060513792","This is my promise to you: When I am President, I will take care of your health care coverage and your family the same way I would my own.pic.twitter.com/Ahq3vZHT5l",7263,33161
"1278127429173870592","JoeBiden","2020-07-01 06:15","https://twitter.com/JoeBiden/status/1278127429173870592","As # ImmigrantHeritageMonth comes to a close, I want to make one thing clear: Immigrants have always made our nation stronger — our diversity is, and has always been, our greatest strength. Donald Trump doesn't get that — we need a president who does.",6651,33927
"1278119879443460101","JoeBiden","2020-07-01 05:45","https://twitter.com/JoeBiden/status/1278119879443460101","Folks, we’re just a few hours away from our end-of-quarter deadline, and we need your help to hit our goal. Every donation — big or small — goes a long way to helping us catch up to Donald Trump. If you can, please chip in today:https://secure.actblue.com/donate/biden2020_fr_q22020-social14?refcode=social-tw-20200630eoq2&utm_medium=social&utm_source=tw&utm_campaign=20200630eoq2 …",2007,6861
"1278112329658281985","JoeBiden","2020-07-01 05:15","https://twitter.com/JoeBiden/status/1278112329658281985","On the final day of # PrideMonth, here’s my promise to you: If I have the honor of being elected, I will be the most pro-equality president in our nation’s history. LGBTQ+ rights are human rights — and we can't rest until everyone is treated with dignity and respect under the law.",14008,92040
"1278094713543888897","JoeBiden","2020-07-01 04:05","https://twitter.com/JoeBiden/status/1278094713543888897","We’re facing a serious threat — and we need to meet it together as one country. But this President gives us no direction and actively pits us against one another. We can't continue on like this.pic.twitter.com/LA8OJ86Nnk",5750,22890
"1278069548076331008","JoeBiden","2020-07-01 02:25","https://twitter.com/JoeBiden/status/1278069548076331008","If I’m elected, I’ll immediately reach out to Dr. Fauci and ask him to continue his incredible service to our country. I’ll have the nation’s top medical experts and scientists ready to advise our response on day one — and I'll actually listen to them.",33821,242094
"1278046898536898560","JoeBiden","2020-07-01 00:55","https://twitter.com/JoeBiden/status/1278046898536898560","Mr. President, the American people didn’t make enormous sacrifices over the past four months so you could waste your time with late night rants and tweets. Step up. Take responsibility. Do your job.",25936,146988
"1278012801143865344","JoeBiden","2020-06-30 22:39","https://twitter.com/JoeBiden/status/1278012801143865344","Tune in as I deliver remarks on how President Trump failed to protect the American people, save our economy, and control the virus:https://www.pscp.tv/w/ccoXyjFvUEVMQkJiT2xyS2R8MU9kSnJXa0xBd1B4WAxnrlhpHD-uPOzVgsBXBZyqLckiW9nhhXZ4Yq2ubIwS …",6839,24374
"1277985745609908225","JoeBiden","2020-06-30 20:52","https://twitter.com/JoeBiden/status/1277985745609908225","I want every single American to know: if you’re sick, if you’re struggling, if you’re worried about how you’re going to get through the day — I will not abandon you. I will not leave you to face these challenges alone. We are going to get through this — together.",21538,123730
"1277761266757431299","JoeBiden","2020-06-30 06:00","https://twitter.com/JoeBiden/status/1277761266757431299","As simple as it sounds, we need a president who listens. So much of this could have been prevented if Donald Trump listened to someone other than himself.",25651,159399
"1277743650412408839","JoeBiden","2020-06-30 04:50","https://twitter.com/JoeBiden/status/1277743650412408839","Folks, tomorrow night marks our first end-of-quarter deadline of the general election. We need your help to hit our goal so we can catch up to Donald Trump's hefty cash-on-hand advantage. I know times are tough, but if you're able, please chip in today:https://secure.actblue.com/donate/biden2020_fr_q22020-social14?refcode=social-tw-20200629eoq1&utm_medium=social&utm_source=tw&utm_campaign=20200629eoq1 …",3144,9833
"1277715968614035457","JoeBiden","2020-06-30 03:00","https://twitter.com/JoeBiden/status/1277715968614035457","The President spent his weekend golfing.pic.twitter.com/zQepsL9lUp",38640,161239
"1277703163429208068","JoeBiden","2020-06-30 02:09","https://twitter.com/JoeBiden/status/1277703163429208068","Here’s my promise to you: I’ll appoint a director who will actually go after financial predators and protect consumers.https://twitter.com/NPR/status/1277615716955545601 …",8732,41142
"1277695835413925888","JoeBiden","2020-06-30 01:40","https://twitter.com/JoeBiden/status/1277695835413925888","Today's decision reaffirmed that states can't put in place laws that unduly burden a woman's right to make her own health care decisions—but the fight isn't over. As President, I'll codify Roe v. Wade and protect a woman’s constitutional right to choose.https://medium.com/@JoeBiden/my-statement-on-june-medical-services-vs-russo-6e903c5b1e7e …",5681,26431
"1277658086556209155","JoeBiden","2020-06-29 23:10","https://twitter.com/JoeBiden/status/1277658086556209155","It's time we remember who we are as Americans: we treat each other with dignity and respect, we leave nobody behind, and we give hate no safe harbor. We are everything that Donald Trump is not.",21620,105770
"1277637790965129216","JoeBiden","2020-06-29 21:49","https://twitter.com/JoeBiden/status/1277637790965129216","William Perry Pendley spent his career fighting to sell off public lands — and to allow drilling, mining, and logging on them with hardly any oversight. Now the President has nominated him to oversee them at @ BLMNational. Consider me opposed.https://twitter.com/CNN/status/1276694254195290118 …",7267,21902
"1277398878526963712","JoeBiden","2020-06-29 06:00","https://twitter.com/JoeBiden/status/1277398878526963712","White supremacy should be rooted out and relegated to the pages of history — not promoted by the President of the United States.",38436,216324
"1277388390518964225","JoeBiden","2020-06-29 05:18","https://twitter.com/JoeBiden/status/1277388390518964225","The arc of the moral universe bent a little bit more today.https://twitter.com/ZekeJMiller/status/1277375979573391365 …",9616,69822
"1277368680276344832","JoeBiden","2020-06-29 04:00","https://twitter.com/JoeBiden/status/1277368680276344832","Obamacare was and is a big deal. We can't let Donald Trump tear it down — we have to protect and build on it.pic.twitter.com/P9QZvidZmD",4355,17776
"1277346032427425799","JoeBiden","2020-06-29 02:30","https://twitter.com/JoeBiden/status/1277346032427425799","51 years ago today, a movement was born on Christopher Street. As we remember the anniversary of the Stonewall Uprising and the brave individuals who changed our world forever, let's recommit to finishing the job and finally achieving full LGBTQ+ equality. # Pridepic.twitter.com/PzbGOMy0zx",7184,31863
"1277318851160506369","JoeBiden","2020-06-29 00:42","https://twitter.com/JoeBiden/status/1277318851160506369","Donald Trump's entire presidency has been a gift to Putin, but this is beyond the pale. It’s a betrayal of the most sacred duty we bear as a nation, to protect and equip our troops when we send them into harm’s way.https://www.nytimes.com/2020/06/27/us/politics/trump-russia-bounties-afghanistan.html …",17513,60152
"1277295195348807680","JoeBiden","2020-06-28 23:08","https://twitter.com/JoeBiden/status/1277295195348807680","Today the President shared a video of people shouting “white power” and said they were “great.” Just like he did after Charlottesville. We’re in a battle for the soul of the nation — and the President has picked a side. But make no mistake: it’s a battle we will win.",62942,286644
"1277024411091075072","JoeBiden","2020-06-28 05:12","https://twitter.com/JoeBiden/status/1277024411091075072","Children should be released from ICE detention with their parents immediately. This is pretty simple, and I can't believe I have to say it: Families belong together.https://www.nytimes.com/2020/06/26/us/immigrant-children-detention-centers.html …",13776,64466
"1277001258558042113","JoeBiden","2020-06-28 03:40","https://twitter.com/JoeBiden/status/1277001258558042113","Now, let's push our progress further. http://JoeBiden.com/HealthCare pic.twitter.com/06VQXBIkTu",6575,28808
"1276971562843795457","JoeBiden","2020-06-28 01:42","https://twitter.com/JoeBiden/status/1276971562843795457","Every day that Donald Trump sits in the Oval Office, he proves just how unfit he is to lead our nation.",30030,187509
"1276930290858905605","JoeBiden","2020-06-27 22:58","https://twitter.com/JoeBiden/status/1276930290858905605","Wear a mask.pic.twitter.com/lejMbH1jjC",32726,266837
"1276896820547985409","JoeBiden","2020-06-27 20:45","https://twitter.com/JoeBiden/status/1276896820547985409","If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jack up premiums — simply because you experience long-term effects after battling the coronavirus. We can't let that happen.https://www.nbcnews.com/politics/2020-election/biden-rips-trump-s-coronavirus-response-obamacare-assault-fiery-speech-n1232137 …",11600,40586
"1276683990594879493","JoeBiden","2020-06-27 06:39","https://twitter.com/JoeBiden/status/1276683990594879493","Equal representation and participation matter. # DCStatehoodhttps://twitter.com/AP/status/1276590626356768768 …",4778,24824
"1276666804782407680","JoeBiden","2020-06-27 05:31","https://twitter.com/JoeBiden/status/1276666804782407680","I know these times are dark, but I firmly believe that our best days still lie ahead. If we come together as one America, there's nothing that we can't accomplish.",17131,112421
"1276645916988993537","JoeBiden","2020-06-27 04:08","https://twitter.com/JoeBiden/status/1276645916988993537","Health care is a right for all — not a privilege for the few. We have to ensure every single American has access to the care they need and deserve. Here’s what I would do as president: http://JoeBiden.com/HealthCare pic.twitter.com/4zuTzH6zt9",4761,18423
"1276609021026459650","JoeBiden","2020-06-27 01:41","https://twitter.com/JoeBiden/status/1276609021026459650","Congratulations, Alexis. We need you in this fight. Proud to stand with you and Planned Parenthood Action Fund.https://twitter.com/alexismcgill/status/1276564092765995011 …",2293,14569
"1276589797398765574","JoeBiden","2020-06-27 00:25","https://twitter.com/JoeBiden/status/1276589797398765574","Progress is possible.pic.twitter.com/wvw97zNd9j",10138,82515
"1276569916427120640","JoeBiden","2020-06-26 23:06","https://twitter.com/JoeBiden/status/1276569916427120640","Donald Trump is acting like a child who just can’t believe this pandemic has happened to him.pic.twitter.com/06xilwAmlV",10989,46783
"1276539465830449154","JoeBiden","2020-06-26 21:05","https://twitter.com/JoeBiden/status/1276539465830449154","Last week, President Trump claimed the virus would 'fade away.' Now, we're facing a record-high number of new cases, and it's surging across the country. Trump refuses to listen to the experts and take action — and we're all paying the price.",18552,81016
"1276331847987990529","JoeBiden","2020-06-26 07:20","https://twitter.com/JoeBiden/status/1276331847987990529","In this moment, we have an enormous opportunity to root out systemic racism and close the racial wealth and income gaps. We can do it, together.pic.twitter.com/l6AmXzfDDB",7331,29838
"1276296615377145856","JoeBiden","2020-06-26 05:00","https://twitter.com/JoeBiden/status/1276296615377145856","Donald Trump is the worst possible person to lead us through a global pandemic.",47370,351950
"1276285377595281408","JoeBiden","2020-06-26 04:15","https://twitter.com/JoeBiden/status/1276285377595281408","DC should be a state. Pass it on.https://twitter.com/PeteButtigieg/status/1276158917698039810 …",30474,127068
"1276271018143879168","JoeBiden","2020-06-26 03:18","https://twitter.com/JoeBiden/status/1276271018143879168","The American people have sacrificed so much to fight this virus — we've lost lives, businesses, paychecks. And now, we're losing the progress we've made because this president refuses to do his job. Donald Trump has failed our nation every step of the way.https://twitter.com/axios/status/1276104235021733888 …",8397,29692
"1276252130731610112","JoeBiden","2020-06-26 02:03","https://twitter.com/JoeBiden/status/1276252130731610112","While President Trump continues his victory lap, over 20 million Americans remain out of work. He may have forgotten about you, but I never will — and I'll fight for you every single day in the White House.https://twitter.com/NBCNews/status/1276132200224866310 …",9487,43630
"1276225221486243840","JoeBiden","2020-06-26 00:16","https://twitter.com/JoeBiden/status/1276225221486243840","While the Trump Administration continues their efforts to rip health care away from millions, I'm speaking about how we can make quality, affordable health care available to every American. Tune in:https://www.pscp.tv/w/ccOW-jFvUEVMQkJiT2xyS2R8MWdxeHZhd1liWm5KQlYmrgi-ZVvxCoBsama9DXYLS_bpT7ftbW5_A8JWf7DM …",4356,14529
"1276218601528229888","JoeBiden","2020-06-25 23:50","https://twitter.com/JoeBiden/status/1276218601528229888","Health care workers are selflessly risking their lives every day on the front lines of the fight against COVID-19 — and hundreds have paid the ultimate price. They are American heroes — and we cannot forget the sacrifices they made to care for us all.https://www.washingtonpost.com/graphics/2020/health/healthcare-workers-death-coronavirus/ …",3194,11385
"1276197965451780096","JoeBiden","2020-06-25 22:28","https://twitter.com/JoeBiden/status/1276197965451780096","Democracy is under threat globally. Restoring the soul of America means fixing democracy at home, and confronting — not cozying up to — dictators around the world. When I'm president, America will defend democracy at home and abroad.https://www.idea.int/news-media/multimedia-reports/call-defend-democracy …",4463,17216
"1276172044925722625","JoeBiden","2020-06-25 20:45","https://twitter.com/JoeBiden/status/1276172044925722625","Health care is a right for all — not a privilege for the few.",23781,152043
"1275941587596595200","JoeBiden","2020-06-25 05:29","https://twitter.com/JoeBiden/status/1275941587596595200","This virus is not just going to disappear because you want it to, Mr. President. Listen to the experts. Take clear, concrete action. Do your job.https://twitter.com/peterbakernyt/status/1275790514219089920 …",16297,82125
"1275919129292095488","JoeBiden","2020-06-25 04:00","https://twitter.com/JoeBiden/status/1275919129292095488","Tonight, @ DrBiden and I will be hosting 'A Community of Pride' to celebrate the 50th anniversary of the world's first Pride march. Join us, @ theebillyporter, @ jvn, @ catcora, and @ K_JeanPierre at 7:30 PM ET: https://joe.link/3fVTp5e pic.twitter.com/J3uKJ3Q6EF",2124,10104
"1275903127808618504","JoeBiden","2020-06-25 02:56","https://twitter.com/JoeBiden/status/1275903127808618504","I am proud to have the @ NRDC_AF, under the exceptional leadership of my friend Gina McCarthy, by my side. Together, we'll lead the world in a clean energy revolution that will help us reduce our carbon emissions and create good-paying union jobs.https://twitter.com/NRDC_AF/status/1275843918932951042 …",2781,11938
"1275876391389728768","JoeBiden","2020-06-25 01:10","https://twitter.com/JoeBiden/status/1275876391389728768","Ignore the polls. Register to vote: http://IWillVote.com https://twitter.com/nytimes/status/1275745523455197185 …",39736,147640
"1275842575803527169","JoeBiden","2020-06-24 22:55","https://twitter.com/JoeBiden/status/1275842575803527169","Brian — the courage and strength you've shown in the face of daunting odds is an inspiration to us all. I'm confident that with folks like you leading the way and with the power of our best minds, we'll find treatments and cures and beat this thing once and for all.https://twitter.com/WIRED/status/1275734053187211264 …",2859,14760
"1275812425120444416","JoeBiden","2020-06-24 20:56","https://twitter.com/JoeBiden/status/1275812425120444416","Workers called back on the job deserve access to regular, reliable COVID-19 testing.",13764,87684
"1275609235171180545","JoeBiden","2020-06-24 07:28","https://twitter.com/JoeBiden/status/1275609235171180545","Instead of passing police reform or helping hardworking Americans get through this crisis, Republicans are jamming through another one of Trump’s unqualified nominees. It's wrong. Cory Wilson lacks judicial temperament and experience—and has no place on a Federal Court.https://twitter.com/madialder/status/1275546825781633030 …",5697,18411
"1275597508903747584","JoeBiden","2020-06-24 06:42","https://twitter.com/JoeBiden/status/1275597508903747584","We need a president who will expand access to quality, affordable health care — not rip it away.",17325,116000
"1275575614607691776","JoeBiden","2020-06-24 05:15","https://twitter.com/JoeBiden/status/1275575614607691776","To everyone who is scared, hurting, and wondering what's going to happen next: I want you to know I see you. I hear you. And I'll fight for you every single day in the White House.pic.twitter.com/UDQiuTX69L",7815,31939
"1275558250109272064","JoeBiden","2020-06-24 04:06","https://twitter.com/JoeBiden/status/1275558250109272064","Our planet cannot take four more years of Donald Trump.https://www.cbsnews.com/news/arctic-hottest-temperature-ever/ …",16200,73210
"1275522767094517760","JoeBiden","2020-06-24 01:45","https://twitter.com/JoeBiden/status/1275522767094517760","The American people are tough, resilient, and always full of hope. There’s not a single thing we can't do if we do it together.",11824,74143
"1275496343872712705","JoeBiden","2020-06-24 00:00","https://twitter.com/JoeBiden/status/1275496343872712705","It's clear Donald Trump will stop at nothing to tear down Obamacare and rip health care away from millions. We cannot let him get away with it. We have to build on the ACA with a new public option to ensure everyone receives the care they deserve.http://JoeBiden.com/healthcare",4563,16805
"1275467864544366596","JoeBiden","2020-06-23 22:06","https://twitter.com/JoeBiden/status/1275467864544366596","It's pretty simple: If we want to save people's jobs and save people's lives, we need more testing — and we need it faster. The President is intentionally slowing it down.https://twitter.com/ABC/status/1275427058810847232 …",12831,49882
"1275430918946263041","JoeBiden","2020-06-23 19:40","https://twitter.com/JoeBiden/status/1275430918946263041","This is yet another attempt to distract from this Administration's failure to lead an effective response to COVID-19. Immigrants help grow our economy and create jobs. The President can't scapegoat his way out of this crisis.https://twitter.com/nprpolitics/status/1275167959699374080 …",8757,33734
"1275233359615180800","JoeBiden","2020-06-23 06:35","https://twitter.com/JoeBiden/status/1275233359615180800","It's worth repeating that this weekend, President Trump admitted he directed his administration to slow down coronavirus testing in the middle of a global pandemic. He continues to prove just how unfit he is to lead our nation.",32061,156447
"1275218260116549633","JoeBiden","2020-06-23 05:35","https://twitter.com/JoeBiden/status/1275218260116549633","To Ashley, and all the health care workers on the front lines of this fight, thank you. You are American heroes.pic.twitter.com/B6UCR5xmhc",3994,18458
"1275203915403927555","JoeBiden","2020-06-23 04:38","https://twitter.com/JoeBiden/status/1275203915403927555","Tomorrow, President @ BarackObama and I are hosting a virtual grassroots fundraiser. We’ll be answering some of your questions and taking a few trips down memory lane. You won’t want to miss it. Time is running out to reserve your spot. RSVP today:https://secure.actblue.com/donate/biden2020_obama_grassrootsfr?source=social-tw-20200622jrcsocial&refcode=social-tw-20200622jrbsocial&utm_medium=social&utm_source=tw&utm_campaign=20200622jrbsocial …",7626,28508
"1275164153817321473","JoeBiden","2020-06-23 02:00","https://twitter.com/JoeBiden/status/1275164153817321473","The strength of the LGBTQ+ community has always been rooted in the ability to find hope in spite of setbacks. If we stand together # UnitedByPride, we'll get through this — and emerge stronger.pic.twitter.com/nXPtQqQB98",5004,20848
"1275151570410393612","JoeBiden","2020-06-23 01:10","https://twitter.com/JoeBiden/status/1275151570410393612","No one should have to choose between their paycheck and their health. That's why my plan for a safe and effective reopening ensures everyone has access to testing and paid leave for all those who get sick from COVID-19. Read more here:https://joebiden.com/reopening/",4447,17387
"1275109292014620672","JoeBiden","2020-06-22 22:22","https://twitter.com/JoeBiden/status/1275109292014620672","We can overcome four years of Donald Trump. But if we give him eight years in the White House, he will forever alter the character of our nation. We can't stand by and let that happen.",37635,226912
"1275057198687596545","JoeBiden","2020-06-22 18:55","https://twitter.com/JoeBiden/status/1275057198687596545","From my days as a public defender to my time as Vice President — I've spent my career fighting against injustice. And I'm not finished yet.pic.twitter.com/vJ7jDk9OCH",10237,44063
"1274910217508196352","JoeBiden","2020-06-22 09:10","https://twitter.com/JoeBiden/status/1274910217508196352","Trump talks tough on Venezuela, but admires thugs and dictators like Nicolas Maduro. As President, I will stand with the Venezuelan people and for democracy.https://twitter.com/axios/status/1274830757593300997 …",7860,38174
"1274899809791508480","JoeBiden","2020-06-22 08:29","https://twitter.com/JoeBiden/status/1274899809791508480","Trump opposed sanctioning China’s government over its atrocious human rights violations to protect his hollow trade deal and serve his own personal interests. Where Trump has been weak, I will be strong, clear, and consistent in standing up for America's values and its people.https://twitter.com/axios/status/1274827738403176452 …",8679,34005
"1274850243671097347","JoeBiden","2020-06-22 05:12","https://twitter.com/JoeBiden/status/1274850243671097347","My dad instilled a lot in me, but perhaps most important is the belief that there’s no higher calling than to be a good parent. Happy Father’s Day to all the dads working to help raise their children — and all our children — to be honorable, generous, and kind.pic.twitter.com/Lsm7AkABTn",11427,92031
"1274821636466892806","JoeBiden","2020-06-22 03:18","https://twitter.com/JoeBiden/status/1274821636466892806","I can't believe I have to say this, but we should be speeding up testing — not slowing it down.pic.twitter.com/zuZh7DiQ9X",33630,143748
"1274785156050464768","JoeBiden","2020-06-22 00:54","https://twitter.com/JoeBiden/status/1274785156050464768","It’s in some of our darkest moments of despair that we’ve made some of our greatest progress. If we stand together, as one America, we'll rise stronger than before.pic.twitter.com/buzkmkM1Gf",15657,47630
"1274535081470824451","JoeBiden","2020-06-21 08:20","https://twitter.com/JoeBiden/status/1274535081470824451","Speed up the testing.",34861,251911
"1274503550358478850","JoeBiden","2020-06-21 06:15","https://twitter.com/JoeBiden/status/1274503550358478850","I've found that the way to overcome enormous tragedy in your life is to turn that grief and pain into purpose. Christian Cooper and I discussed how we can take our collective pain in this moment and turn it into a catalyst for change:pic.twitter.com/uPtszYLXxN",5403,22282
"1274486151714353152","JoeBiden","2020-06-21 05:05","https://twitter.com/JoeBiden/status/1274486151714353152","This nation has always strived to serve as a beacon of hope, but Trump has made it clear that he does not believe our country should be a place of refuge. As president, I'll recommit to building a more inclusive and welcoming America. # WorldRefugeeDayhttps://medium.com/@JoeBiden/my-statement-on-world-refugee-day-fddb4abddfd5 …",5664,26501
"1274467563745865729","JoeBiden","2020-06-21 03:52","https://twitter.com/JoeBiden/status/1274467563745865729","Folks credit me for speaking out on marriage equality in 2012 — but I'm not the one who took a real risk. Countless others did the hard work and paid a price just for being themselves. Christian Cooper and I discussed the trailblazers who came before us and the work that remains:pic.twitter.com/bEPmsRgZDo",4352,17776
"1274452967211569155","JoeBiden","2020-06-21 02:54","https://twitter.com/JoeBiden/status/1274452967211569155","Donald Trump is so eager to get back to his campaign rallies that he’s willing to put people at risk and violate CDC guidelines — as long as they sign a waiver promising not to hold his campaign liable. Unbelievable.",31488,187465
"1274425788117417986","JoeBiden","2020-06-21 01:06","https://twitter.com/JoeBiden/status/1274425788117417986","The Tulsa Race Massacre is one of the worst incidents of racial violence in our history — and it has been erased from our national consciousness for far too long. It’s time we reckon with what happened in 1921.pic.twitter.com/wYX3Adq3vN",12045,33258
"1274392820938309634","JoeBiden","2020-06-20 22:55","https://twitter.com/JoeBiden/status/1274392820938309634","Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work that remains to root out hate and intolerance. I'm grateful for Christian's support and know with folks like him leading the way, we'll get the job done.pic.twitter.com/XWhcTjbo0t",6148,24100
"1274362370375274496","JoeBiden","2020-06-20 20:54","https://twitter.com/JoeBiden/status/1274362370375274496","We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Donald Trump: - Pushes dangerous, disproven drugs - Stands in the way of the CDC - Refuses to wear a mask He is failing even the most basic test of leadership.",18303,86693
"1274137388227465216","JoeBiden","2020-06-20 06:00","https://twitter.com/JoeBiden/status/1274137388227465216","I know it can be hard to keep faith that we will ever achieve that more perfect union we strive to be. But ours is a union worth fighting for — and we are all called to the cause. None of us can turn away. None of us can stay silent.",9879,50161
"1274115997029421056","JoeBiden","2020-06-20 04:35","https://twitter.com/JoeBiden/status/1274115997029421056","Donald Trump’s failure to fight the coronavirus with the same energy and focus that he uses to troll his enemies on Twitter has cost us lives — and is putting hope for an economic recovery at risk.",24804,131450
"1274081268142137350","JoeBiden","2020-06-20 02:17","https://twitter.com/JoeBiden/status/1274081268142137350","I’ve said from the outset of this election that we are in a battle for the soul of this nation. Who we are. What we believe. And maybe most important — who we want to be. It’s all at stake. That's the case we're making in our first TV ad of the general election:pic.twitter.com/gGeSmBIIxA",11156,34018
"1274052578876088320","JoeBiden","2020-06-20 00:23","https://twitter.com/JoeBiden/status/1274052578876088320","On June 19, 1865, in Galveston, TX, the last enslaved African Americans were finally given notice of their freedom. 155 years later, we're still on the long road to equality, equity, and fairness for all. We can't rest until the promise of this nation is fulfilled. # Juneteenth pic.twitter.com/ZHOH8Hz57H",7963,25667
"1274033704587767814","JoeBiden","2020-06-19 23:08","https://twitter.com/JoeBiden/status/1274033704587767814","# Juneteenth reminds us of how vulnerable our nation is to being poisoned by systems and acts of inhumanity—but it's also a reminder of our ability to change. Together, we can lay the roots of real and lasting justice, and become the extraordinary nation that was promised to all.",8261,44610
"1273816170081193984","JoeBiden","2020-06-19 08:43","https://twitter.com/JoeBiden/status/1273816170081193984","Amy — from the moment you announced you were running for president in a snowstorm, it wasn't hard to see you had the grit and determination to do anything you set your mind to. You know how to get things done. With your help, we’re going to beat Donald Trump.https://twitter.com/nytimes/status/1273805723072450561 …",9229,69210
"1273793874226544641","JoeBiden","2020-06-19 07:15","https://twitter.com/JoeBiden/status/1273793874226544641","Climate change is linked to increased pregnancy risks — and heartbreakingly, Black mothers are being hit the hardest. As President, I'll work every day to tackle the climate crisis head-on and root out injustice. Because they are intertwined.https://twitter.com/HirokoTabuchi/status/1273639654936530955 …",3832,16580
"1273786324512763904","JoeBiden","2020-06-19 06:45","https://twitter.com/JoeBiden/status/1273786324512763904","To all the Dreamers who make our country better and stronger every single day: Thank you. This country needs you. # HomeIsHerepic.twitter.com/VZPVqY1cgq",5892,28408
"1273778774849404928","JoeBiden","2020-06-19 06:15","https://twitter.com/JoeBiden/status/1273778774849404928","The decisions of the last few days should remind us all of the immense power of the Supreme Court — and the generational impact its justices can have. We have the power to shape the Court's future this November — and we can’t forget that.",9841,49437
"1273767450543304705","JoeBiden","2020-06-19 05:30","https://twitter.com/JoeBiden/status/1273767450543304705","I'm ready on day one. After more than three years in office, why isn't Donald Trump ready?pic.twitter.com/ksgxTsG7QK",5223,23670
"1273753609302351872","JoeBiden","2020-06-19 04:35","https://twitter.com/JoeBiden/status/1273753609302351872","Dreamers are Americans. Period.",25261,200340
"1273740271214227456","JoeBiden","2020-06-19 03:42","https://twitter.com/JoeBiden/status/1273740271214227456","Just like Donald Trump couldn’t wish COVID-19 away in March, and just like he couldn’t tweet it away in April — he can’t ignore it away in June.pic.twitter.com/nOBnrL4rWi",4732,18561
"1273722153301655554","JoeBiden","2020-06-19 02:30","https://twitter.com/JoeBiden/status/1273722153301655554","Here’s my promise to you: On day one, I’ll send a bill to Congress that creates a clear roadmap to citizenship for Dreamers and 11 million undocumented people who are already strengthening our nation. It’s long overdue.",21345,126700
